source,text,cleaned_text,created_at,retweet_count,favorite_count,is_retweet,id_str,hashtag,mention,hashtag_count,mention_count,word_count,char_count,word_density,punctuation_freq,upper_case_freq,neg_sentiment,neu_sentiment,pos_sentiment,compound_sentiment,created_date,created_time,passed_closing,market_date,^GSPC,^IXIC,VGT
Twitter for iPhone,RT @fema: If you are sheltering in place for Hurricane #Delta:🔹 Stay alert and follow instructions from local officials🔹 Let family know…,shelter place hurricane delta stay alert follow instructions local officials let family know,2020-10-09 11:08:09,4592,0,True,1314583434430492675,['#Delta'],[],1,0,26,138,5.3076923076923075,0.15384615384615385,0.038461538461538464,0.0,0.855,0.145,0.296,2020-10-09,11:08:09,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,RT @ABC13News: Pres. @realDonaldTrump says @JoeBiden wants to take away Second Amendment rights in Virginia -- what do you think? https://t…,pres say want take away second amendment right virginia think,2020-10-09 11:12:34,9543,0,True,1314584548907376640,[],"['@realDonaldTrump', '@JoeBiden']",0,2,26,135,5.1923076923076925,0.3076923076923077,0.038461538461538464,0.0,1.0,0.0,0.0,2020-10-09,11:12:34,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,VOTE! https://t.co/ofBLZ4ln9c,vote,2020-10-09 11:13:00,14689,61022,False,1314584655740440576,[],[],0,0,2,6,3.0,0.5,0.5,0.0,1.0,0.0,0.0,2020-10-09,11:13:00,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,Steve Scully the second Debate Moderator is a Never Trumper just like the son of the great Mike Wallace. Fix!!!,steve scully second debate moderator never trumper like son great mike wallace fix,2020-10-09 11:31:50,35565,152019,False,1314589397388529664,[],[],0,0,24,115,4.791666666666667,0.16666666666666666,0.0,0.117,0.608,0.275,0.5948,2020-10-09,11:31:50,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,Crazy Nancy Pelosi is looking at the 25th Amendment in order to replace Joe Biden with Kamala Harris. The Dems want that to happen fast because Sleepy Joe is out of it!!!,crazy nancy pelosi look th amendment order replace joe biden kamala harris dems want happen fast sleepy joe,2020-10-09 11:41:42,61787,245935,False,1314591877765660675,[],[],0,0,36,174,4.833333333333333,0.1111111111111111,0.0,0.152,0.788,0.06,-0.4545,2020-10-09,11:41:42,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,Just got a briefing on Hurricane Delta rushing toward Louisiana and Mississippi. @fema is there and ready!!!,get brief hurricane delta rush toward louisiana mississippi ready,2020-10-09 11:45:34,15722,80400,False,1314592850693238784,[],['@fema'],0,1,22,113,5.136363636363637,0.22727272727272727,0.0,0.0,0.727,0.273,0.5229,2020-10-09,11:45:34,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,Covid Relief Negotiations are moving along. Go Big!,covid relief negotiations move along go big,2020-10-09 11:48:40,29935,180530,False,1314593632733847552,[],[],0,0,10,53,5.3,0.2,0.0,0.0,0.639,0.361,0.5255,2020-10-09,11:48:40,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,Will be doing show with @RushLimbaughEIB at 12:00 P.M. TALK RADIO.  ENJOY!!!,show p talk radio enjoy,2020-10-09 11:54:01,16651,88198,False,1314594979440979968,[],['@RushLimbaughEIB'],0,1,17,80,4.705882352941177,0.47058823529411764,0.23529411764705882,0.0,0.51,0.49,0.7012,2020-10-09,11:54:01,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,Breaking News: 50000 OHIO VOTERS getting WRONG ABSENTEE BALLOTS. Out of control. A Rigged Election!!!,break news ohio voters get wrong absentee ballot control rig election,2020-10-09 14:44:41,79758,285707,False,1314637928883159040,[],[],0,0,21,107,5.095238095238095,0.2857142857142857,0.2857142857142857,0.527,0.473,0.0,-0.8762,2020-10-09,14:44:41,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,https://t.co/HCLj6H4so4,,2020-10-09 14:45:15,15109,53217,False,1314638070067736576,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-09,14:45:15,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,https://t.co/1IVr0JcqW6,,2020-10-09 14:46:18,13001,49080,False,1314638335055474688,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-09,14:46:18,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump on the Rush Limbaugh Show: I am totally for protecting pre-existing conditions https://t.co/qu2iU…,president rush limbaugh show totally protect pre exist condition,2020-10-09 14:46:39,16380,0,True,1314638421961461761,[],['@realDonaldTrump'],0,1,20,124,6.2,0.25,0.1,0.0,1.0,0.0,0.0,2020-10-09,14:46:39,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,COLORADO! Your mail ballots are being sent out beginning TODAY! Fill them out and VOTE #TrumpPence2020! https://t.co/gsFSghkmdM,colorado mail ballot send begin today fill vote trumppence,2020-10-09 14:50:23,16228,61965,False,1314639360743145474,['#TrumpPence2020'],[],1,0,20,107,5.35,0.2,0.15,0.0,1.0,0.0,0.0,2020-10-09,14:50:23,0,2020-10-09,0.008755095180752877,0.013822271940788958,0.01674578058170013
Twitter for iPhone,Will be in Sanford Florida on Monday for a very BIG RALLY! https://t.co/TTOlHJT8kr,sanford florida monday big rally,2020-10-09 17:04:39,30545,116148,False,1314673151406682117,[],[],0,0,13,59,4.538461538461538,0.07692307692307693,0.15384615384615385,0.0,1.0,0.0,0.0,2020-10-09,17:04:39,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @DineshDSouza: TODAY IS THE DAY! More platforms added: Vudu Fandango InDemand. Details at https://t.co/WyVg90v4SH,today day platforms add vudu fandango indemand detail,2020-10-09 18:29:20,11816,0,True,1314694462157750282,[],[],0,0,19,97,5.105263157894737,0.2631578947368421,0.2631578947368421,0.0,1.0,0.0,0.0,2020-10-09,18:29:20,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,https://t.co/UGIAvC7VA3,,2020-10-09 18:30:20,24307,69695,False,1314694713052672001,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-09,18:30:20,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Thank you @SenatorDole. So true! https://t.co/U9fOCSJP35,thank true,2020-10-09 19:01:54,19254,75354,False,1314702657215365120,[],['@SenatorDole'],0,1,8,35,4.375,0.375,0.0,0.0,0.145,0.855,0.7082,2020-10-09,19:01:54,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,.@SteveScully the Never Trumper next debate moderator got caught cold. Pulled out the old “I’ve been hacked” line. That never works. His bosses are furious at him as he’s lost all credibility!,never trumper next debate moderator get catch cold pull old ive hack line never work boss furious hes lose credibility,2020-10-09 19:31:20,42248,157395,False,1314710067699159041,[],['@SteveScully'],0,1,38,194,5.105263157894737,0.15789473684210525,0.0,0.321,0.679,0.0,-0.8398,2020-10-09,19:31:20,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Documents reveal that General Flynn was entrapped! @EveningEdit @FoxNews,document reveal general flynn entrap,2020-10-09 19:35:09,53696,186335,False,1314711027326562306,[],"['@EveningEdit', '@FoxNews']",0,2,12,75,6.25,0.25,0.0,0.0,1.0,0.0,0.0,2020-10-09,19:35:09,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @realDonaldTrump: Will be in Sanford Florida on Monday for a very BIG RALLY! https://t.co/TTOlHJT8kr,sanford florida monday big rally,2020-10-09 19:55:24,30545,0,True,1314716123250778114,[],[],0,0,17,82,4.823529411764706,0.17647058823529413,0.17647058823529413,0.0,1.0,0.0,0.0,2020-10-09,19:55:24,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @marklevinshow: My interview with the president this evening!  Please share it with everyone you know!https://t.co/3RPSszzxMB,interview president even please share everyone know,2020-10-09 22:36:30,27250,0,True,1314756664143347712,[],[],0,0,20,108,5.4,0.2,0.05,0.0,0.541,0.459,0.6229,2020-10-09,22:36:30,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,I was honored to receive the first ever Presidential Endorsement from the Florida Police Chiefs Association. Thank you I will NEVER let you down! @FloridaChiefs #LESM https://t.co/R2RauC59a5,honor receive first ever presidential endorsement florida police chiefs association thank never let lesm,2020-10-09 23:09:32,38307,155681,False,1314764977597755392,['#LESM'],['@FloridaChiefs'],1,1,30,170,5.666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.553,0.447,0.8356,2020-10-09,23:09:32,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @ABC13News: Nearly 50000 voters received wrong ballots in Ohio!Does you feel safe mailing in your ballot?READ MORE: https://t.co/M8L…,nearly voters receive wrong ballot ohio feel safe mail ballot read,2020-10-10 10:10:38,15229,0,True,1314931347614560257,[],[],0,0,25,125,5.0,0.2,0.12,0.196,0.636,0.168,-0.126,2020-10-10,10:10:38,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @ABC13News: New Jersey postal employee accused of dumping 1800 pieces of mail. The mail included 99 ballots for the upcoming election.…,new jersey postal employee accuse dump piece mail mail include ballot upcoming election,2020-10-10 10:10:50,20222,0,True,1314931398575370241,[],[],0,0,26,141,5.423076923076923,0.15384615384615385,0.038461538461538464,0.273,0.727,0.0,-0.5423,2020-10-10,10:10:50,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @WTKR3: #Texas mayoral candidate arrested for voter fraud allegedly applied for 84 ballots https://t.co/JUt0rKcMR6 https://t.co/GRpyww3…,texas mayoral candidate arrest voter fraud allegedly apply ballot,2020-10-10 10:12:24,14020,0,True,1314931794362486785,['#Texas'],[],1,0,17,96,5.647058823529412,0.17647058823529413,0.11764705882352941,0.496,0.504,0.0,-0.7845,2020-10-10,10:12:24,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @jackturmanIII: The Franklin County Board of Elections announced that 49669 voters in the county received an incorrect ballot. In a sta…,franklin county board elections announce voters county receive incorrect ballot sta,2020-10-10 10:12:42,13241,0,True,1314931867783704576,[],[],0,0,25,141,5.64,0.12,0.04,0.0,1.0,0.0,0.0,2020-10-10,10:12:42,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks at a peaceful protest for law &amp; order https://t.co/BlGvcjjNVX,live president deliver remark peaceful protest law amp order,2020-10-10 14:01:39,17305,0,True,1314989484677750785,[],['@realDonaldTrump'],0,1,21,113,5.380952380952381,0.2857142857142857,0.09523809523809523,0.164,0.574,0.262,0.296,2020-10-10,14:01:39,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Congratulations to former President @AlvaroUribeVel a hero former recipient of the Presidential Medal of Freedom and an ally of our Country in the fight against CASTRO-CHAVISMO! I will always stand with our Colombian friends!,congratulations former president hero former recipient presidential medal freedom ally country fight castro chavismo always stand colombian friends,2020-10-10 14:38:34,35221,134781,False,1314998775451201542,[],['@AlvaroUribeVel'],0,1,37,228,6.162162162162162,0.10810810810810811,0.05405405405405406,0.081,0.343,0.576,0.9508,2020-10-10,14:38:34,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Joe Biden is a PUPPET of CASTRO-CHAVISTAS like Crazy Bernie AOC and Castro-lover Karen Bass. Biden is supported by socialist Gustavo Petro a major LOSER and former M-19 guerrilla leader. Biden is weak on socialism and will betray Colombia. I stand with you!,joe biden puppet castro chavistas like crazy bernie aoc castro lover karen bass biden support socialist gustavo petro major loser former guerrilla leader biden weak socialism betray colombia stand,2020-10-10 14:38:59,58561,221669,False,1314998881126625280,[],[],0,0,47,261,5.553191489361702,0.14893617021276595,0.1276595744680851,0.342,0.54,0.118,-0.8786,2020-10-10,14:38:59,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @DanScavino: https://t.co/zSp7BttpKN,,2020-10-10 20:45:08,13982,0,True,1315091026437189633,[],[],0,0,4,17,4.25,0.5,0.25,0.0,0.0,0.0,0.0,2020-10-10,20:45:08,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,As the 1st President to formally recognize the issue of Missing &amp; Murdered Native Americans today I was proud to sign Savanna’s Act &amp; the Not Invisible Act. We have also provided $295 Million to support public safety &amp; crime victims. Forgotten NO MORE! #OperationLadyJustice,st president formally recognize issue miss amp murder native americans today proud sign savannas act amp not invisible act also provide million support public safety amp crime victims forget no operationladyjustice,2020-10-10 20:45:54,50811,204589,False,1315091217533882368,['#OperationLadyJustice'],[],1,0,56,296,5.285714285714286,0.19642857142857142,0.05357142857142857,0.343,0.489,0.168,-0.837,2020-10-10,20:45:54,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Ashley Hinson (@hinsonashley) will be a tremendous advocate for the People of Iowa! She will fight for our Military Vets Small Businesses &amp; our Incredible Farmers—a true supporter of our #MAGA Agenda! Ashley has my Complete and Total Endorsement! #IA01 https://t.co/CDBLsMEknS,ashley hinson tremendous advocate people iowa fight military vet small businesses amp incredible farmersa true supporter maga agenda ashley complete total endorsement ia,2020-10-10 20:46:48,9361,32855,False,1315091443799789569,"['#MAGA', '#IA01']",['@hinsonashley'],2,1,50,265,5.3,0.2,0.04,0.085,0.652,0.263,0.6679,2020-10-10,20:46:48,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Dale Crafts (@DaleCraftsME) will be a tremendous Congressman for Maine! An experienced businessman Dale knows how to Create Jobs. He loves our Vets &amp; Military and he will always defend your Second Amendment. Dale has my Complete &amp; Total Endorsement! #ME02 https://t.co/qwY6VafB57,dale craft tremendous congressman maine experience businessman dale know create job love vet amp military always defend second amendment dale complete amp total endorsement,2020-10-10 20:46:55,9510,32408,False,1315091474351087616,['#ME02'],['@DaleCraftsME'],1,1,53,275,5.188679245283019,0.22641509433962265,0.018867924528301886,0.0,0.734,0.266,0.8264,2020-10-10,20:46:55,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,We need Tiffany Shedd (@Tiffany_Shedd) in Congress to fight for the people of Arizona! She will be a tremendous ally and advocate for Arizona’s Farmers the Second Amendment and the Border. Tiffany has my Complete and Total Endorsement! #AZ01 https://t.co/qnpbEdPz8O,need tiffany shedd shedd congress fight people arizona tremendous ally advocate arizonas farmers second amendment border tiffany complete total endorsement az,2020-10-10 20:47:01,11212,38597,False,1315091499823099909,['#AZ01'],['@Tiffany'],1,1,46,247,5.369565217391305,0.17391304347826086,0.021739130434782608,0.12,0.793,0.087,-0.2225,2020-10-10,20:47:01,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,We need @NancyMace in Congress to fight for the people of South Carolina! Strong on the Military Law Enforcement and our Veterans Nancy has been with me and our America First agenda since the beginning! Nancy has my Complete and Total Endorsement! #SC01 https://t.co/nNFy4Yt0MX,need congress fight people south carolina strong military law enforcement veterans nancy america first agenda since begin nancy complete total endorsement sc,2020-10-10 20:47:07,13383,47517,False,1315091525941055488,['#SC01'],['@NancyMace'],1,1,48,258,5.375,0.10416666666666667,0.020833333333333332,0.089,0.688,0.223,0.5962,2020-10-10,20:47:07,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Yvette Herrell (@Yvette4Congress) is a proven fighter for New Mexico! She strongly supports our Brave Law Enforcement Life and the Second Amendment. Strong on the Border and Trade Yvette has my Complete and Total Endorsement! #NM02 https://t.co/77hjYfVWAB,yvette herrell prove fighter new mexico strongly support brave law enforcement life second amendment strong border trade yvette complete total endorsement nm,2020-10-10 20:47:26,10071,35113,False,1315091604496158720,['#NM02'],['@Yvette4Congress'],1,1,43,238,5.534883720930233,0.16279069767441862,0.023255813953488372,0.0,0.519,0.481,0.9298,2020-10-10,20:47:26,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Oklahoma we need @StephanieBice in Congress! She delivers for our Teachers &amp; Students and she will always protect your #2A &amp; Energy Jobs unlike her opponent who votes against our Oil &amp; Gas industry. Stephanie has my Complete and Total Endorsement! #OK05 https://t.co/RwhCrMFAYq,oklahoma need congress deliver teachers amp students always protect amp energy job unlike opponent vote oil amp gas industry stephanie complete total endorsement ok,2020-10-10 20:47:31,12162,40567,False,1315091623907385344,"['#2A', '#OK05']",['@StephanieBice'],2,1,54,277,5.12962962962963,0.2222222222222222,0.037037037037037035,0.0,0.666,0.334,0.8597,2020-10-10,20:47:31,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,https://t.co/CMNUGJNgYJ,,2020-10-10 21:05:01,32875,116503,False,1315096028492820481,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-10,21:05:01,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,https://t.co/HrEVCQtya1,,2020-10-10 21:19:19,38175,97825,False,1315099628023492608,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-10,21:19:19,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,https://t.co/BEzp7WEoV4,,2020-10-10 21:39:59,15408,49524,False,1315104829363105793,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-10,21:39:59,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,FDR’s own party told him you cannot PACK the United States Supreme Court it would permanently destroy the Court. @judgejeanine @tedcruz But now the Radical Left Democrats are pushing Biden to do this. He has zero chance against them!,fdrs party tell not pack unite state supreme court would permanently destroy court radical leave democrats push biden zero chance,2020-10-10 21:45:29,28546,104534,False,1315106212543975425,[],"['@judgejeanine', '@tedcruz']",0,2,45,238,5.288888888888889,0.1111111111111111,0.022222222222222223,0.186,0.541,0.273,0.4137,2020-10-10,21:45:29,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @MariaBartiromo: Tomorrow join me when i speak to @POTUS @realDonaldTrump #LIVE @SundayFutures @FoxNews 10am et #breakingnews #POTUS45 #…,tomorrow join speak live et breakingnews potus,2020-10-10 22:39:43,10520,0,True,1315119860783906816,"['#LIVE', '#breakingnews', '#POTUS45']","['@POTUS', '@realDonaldTrump', '@SundayFutures', '@FoxNews']",3,4,28,148,5.285714285714286,0.35714285714285715,0.14285714285714285,0.0,0.732,0.268,0.296,2020-10-10,22:39:43,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,15 minutes to @MariaBartiromo interview. Enjoy!,minutes interview enjoy,2020-10-11 09:42:42,7813,40020,False,1315286705696579584,[],['@MariaBartiromo'],0,1,9,50,5.555555555555555,0.3333333333333333,0.0,0.0,0.364,0.636,0.5411,2020-10-11,09:42:42,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,.@NateSilver538  “The Trump 2016 Victory was the most shocking political development of my lifetime.” That’s only because you got it  so wrong. This time there is far more ENTHUSIASM even than 2016. Winning many States much more easily than people understand. BIG CROWDS!!!,trump victory shock political development lifetime thats get wrong time far enthusiasm even win many state much easily people understand big crowd,2020-10-11 10:11:40,25236,108522,False,1315293995128573952,[],['@NateSilver538'],0,1,52,277,5.326923076923077,0.17307692307692307,0.057692307692307696,0.165,0.541,0.294,0.6714,2020-10-11,10:11:40,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,In 2016 the ABC News/Washington Post Poll was such a complete disaster that these two Fake News Organizations changed the numbers prior to the Election. Now these haters are trying the same thing though on a lesser scale again. Will have a bigger win than even 2016!,abc news washington post poll complete disaster two fake news organizations change number prior election haters try thing though lesser scale bigger win even,2020-10-11 11:21:50,22500,90805,False,1315311656776409088,[],[],0,0,50,269,5.38,0.08,0.02,0.293,0.603,0.104,-0.784,2020-10-11,11:21:50,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @AndrewCMcCarthy: 'packing' is the new 'collusion' ...,pack new collusion,2020-10-11 11:26:57,8340,0,True,1315312941445644289,[],[],0,0,12,61,5.083333333333333,0.75,0.08333333333333333,0.0,1.0,0.0,0.0,2020-10-11,11:26:57,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @AndrewCMcCarthy: It takes 2 things to appoint a justice: POTUS's nomination and Senate majority approval. In 2016 if Dems had the latt…,take things appoint justice potus nomination senate majority approval dems latt,2020-10-11 11:26:57,14723,0,True,1315312941445648385,[],[],0,0,28,143,5.107142857142857,0.17857142857142858,0.07142857142857142,0.0,0.649,0.351,0.7579,2020-10-11,11:26:57,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,AP has long been Fake News! https://t.co/dmjxcS0tTK,ap long fake news,2020-10-11 11:26:57,13110,50098,False,1315312941449740288,[],[],0,0,7,28,4.0,0.14285714285714285,0.14285714285714285,0.531,0.469,0.0,-0.5255,2020-10-11,11:26:57,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @AndrewCMcCarthy: History Is on the Side of Republicans Filling a Supreme Court Vacancy in 2020 -  in anticipation of this week vital l…,history side republicans fill supreme court vacancy anticipation week vital l,2020-10-11 11:27:31,7166,0,True,1315313083242426370,[],[],0,0,26,139,5.346153846153846,0.11538461538461539,0.038461538461538464,0.0,0.526,0.474,0.7351,2020-10-11,11:27:31,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @AndrewCMcCarthy: Joe Biden Takes a Dark Turn on Blowing Up the Court - @charlescwcooke explains ... and rolls the tape of Biden (the 20…,joe biden take dark turn blow court explain roll tape biden,2020-10-11 11:27:45,8457,0,True,1315313143908888576,[],['@charlescwcooke'],0,1,29,143,4.931034482758621,0.27586206896551724,0.034482758620689655,0.0,1.0,0.0,0.0,2020-10-11,11:27:45,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @AndrewCMcCarthy: Did she do it? Of course she did it ... my weekend @NRO column on Hillary Clinton's orchestration of the Russia-Collus…,course weekend column hillary clinton orchestration russia collus,2020-10-11 11:28:26,15639,0,True,1315313315745329152,[],['@NRO'],0,1,28,144,5.142857142857143,0.32142857142857145,0.07142857142857142,0.0,1.0,0.0,0.0,2020-10-11,11:28:26,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,A total and complete sign off from White House Doctors yesterday. That means I can’t get it (immune) and can’t give it. Very nice to know!!!,total complete sign white house doctor yesterday mean cant get immune cant give nice know,2020-10-11 11:39:23,0,0,False,1315316071243476997,[],[],0,0,33,145,4.393939393939394,0.21212121212121213,0.06060606060606061,0.262,0.738,0.0,-0.65,2020-10-11,11:39:23,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,People don’t remember the chaos hatred &amp; discord that we all went through during the 8 years of Obama/Biden. St. Louis Oakland Baltimore and so many other places  were a complete &amp; total disaster. I wouldn’t be in the beautiful White House if it weren’t for Sleepy Joe etc.,people dont remember chaos hatred amp discord go years obama biden st louis oakland baltimore many place complete amp total disaster wouldnt beautiful white house werent sleepy joe etc,2020-10-11 13:16:38,36513,154797,False,1315340545280151552,[],[],0,0,56,284,5.071428571428571,0.16071428571428573,0.017857142857142856,0.253,0.585,0.162,-0.5544,2020-10-11,13:16:38,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,Biden evades “Court Packing” question. @FoxNews  Because his puppet masters are willing to destroy the U.S. Supreme Court. Don’t let this and so many other really bad things happen. VOTE!,biden evade court pack question puppet master will destroy u supreme court dont let many really bad things happen vote,2020-10-11 13:19:58,29470,113179,False,1315341383964610562,[],['@FoxNews'],0,1,35,188,5.371428571428571,0.2,0.05714285714285714,0.26,0.617,0.123,-0.6105,2020-10-11,13:19:58,0,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,https://t.co/gsFSghkmdM,,2020-10-11 16:14:42,12778,49561,False,1315385359077961729,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-11,16:14:42,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,https://t.co/3AnrRV7uSz,,2020-10-11 16:14:55,23648,94488,False,1315385413251596294,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-11,16:14:55,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,They are indeed Dr. Fauci’s own words. We have done a “phenomenal” job according to certain governors. Many people agree...And now come the Vaccines &amp; Cures long ahead of projections! https://t.co/ANqKL4eBqJ,indeed dr faucis word do phenomenal job accord certain governors many people agree come vaccines amp cure long ahead projections,2020-10-11 18:09:55,19073,63801,False,1315414353105960960,[],[],0,0,37,191,5.162162162162162,0.24324324324324326,0.0,0.0,0.818,0.182,0.5983,2020-10-11,18:09:55,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,The Fake News @CNN MSDNC the failing @nytimes and the rest are working overtime spewing every lie in the book to make sure they can demean and disparage at the highest level possible to try and win an election for a man who is totally unqualified to be your President S.J.,fake news msdnc fail rest work overtime spew every lie book make sure demean disparage highest level possible try win election man totally unqualified president j,2020-10-11 18:24:18,34034,130642,False,1315417973591547906,[],"['@CNN', '@nytimes']",0,2,54,275,5.092592592592593,0.07407407407407407,0.05555555555555555,0.251,0.587,0.163,-0.5106,2020-10-11,18:24:18,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @AsteadWesley: ppl may have other answers but they're wrong. this was firmly Trump’s best tweet,ppl may answer wrong firmly trump best tweet,2020-10-11 20:09:48,7500,0,True,1315444523028418560,[],[],0,0,20,101,5.05,0.2,0.05,0.217,0.49,0.294,0.2732,2020-10-11,20:09:48,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,RT @LindseyGrahamSC: Honored to have the great @HerschelWalker join #TeamGraham! Herschel is a college and NFL great an entrepreneur and…,honor great join teamgraham herschel college nfl great entrepreneur,2020-10-11 20:30:38,9824,0,True,1315449764792750080,['#TeamGraham'],['@HerschelWalker'],1,1,25,141,5.64,0.2,0.08,0.0,0.257,0.743,0.9381,2020-10-11,20:30:38,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
Twitter for iPhone,See you in FLORIDA tomorrow night. Big Rally!!!,see florida tomorrow night big rally,2020-10-11 20:35:44,38486,239860,False,1315451046609727488,[],[],0,0,12,51,4.25,0.3333333333333333,0.08333333333333333,0.0,1.0,0.0,0.0,2020-10-11,20:35:44,1,2020-10-12,0.01628253015832422,0.025267101929880187,0.024890943129923942
